Timestamp,"0306-BUILDINGS & GROUNDS Power Meter W-hours, Received","0058-MINERAL PROCESSING LAB Power Meter W-hours, Received",0072-BLDG Power Meter 300165 KWH Received,0575-ECCLES HEALTH SCIENCES EDUCATION BLDG Power Meter (316617) Real Energy In,"0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Total","0098-BURBIDGE ATHLETICS ACADEMIC CNTR Power Meter 300222 W-hours, Delivered",0038-ART BLDG Power Meter 319600 Energy IMP,"0002-VOICE & OPERA CNTR Power Meter (301411) W-hours, Received",0522-WEST PAVILION (HOSP) Power Meter 300379 Real Energy In,0804-CHAPEL GLEN Power Meter KWH Received,0085-EYRING CHEMISTRY BLDG Power Meter (4160V) 316611 KWH Received,"0059-MINING SYSTEMS RESEARCH LAB Power Meter W-hours, Total","0095-HPER BLDG MECH S/W Power Meter 300213 W-hours, Received",0806-GATEWAY HEIGHTS Power Meter KWH Received,0811-SAGE POINT Power Meter KWH Received,0084-BIOLOGY BLDG Power Meter 316501 KWH Received,"0555-HUNTSMAN CANCER INSTITUTE Power Meter 300432 W-hours, Received",0820-BENCHMARK PLAZA Power Meter KWH Received,0372-KENNECOTT MECH ENG BLDG Power Meter 300344 Energy Consumption,"0013-COWLES BLDG Power Meter W-hours, Received",0586-RADIOBIOLOGY ADMINISTRATION Power Meter PM Total,0014-TALMAGE BLDG Power Meter (300044) KWH Received,0079-ECCLES BUSINESS BLDG Power Meter 319599 PM Total,0079-ECCLES BUSINESS BLDG Power Meter 319599 Energy IMP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy Total,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy EXP,0045-TANNER IRISH HUMANITIES BLDG Power Meter 120V (318841) Energy IMP,"0004-KINGSBURY HALL Power Meter 1 (301210) W-hours, Received","0011-BROWNING BLDG Power Meter 300033 W-hours, Received",0049-LANGUAGE & COMMUNICATION BLDG Power Meter KWH Received,"0570-BIOMEDICAL POLYMERS RESEARCH BLDG Power Meter 1 W-hours, Received","0092-HPER NORTH Power Meter W-hours, Received","0814-SAGE POINT Power Meter 300853 W-hours, Received","0010-PHYSICS BLDG Power Meter (300030) W-hours, Received",0825-SHORELINE RIDGE Power Meter KWH Received,"0019-INTERMOUNTAIN NETWORK SCIENTIFIC CC Power Meter W-hours, Received","0029-NIELSEN FIELDHOUSE Power Meter W-hours, Received",0043-NAVAL SCIENCE BLDG Power Meter 300093 Real Energy In,"0099-HUNTSMAN BASKETBALL FACILITY Electric Meter 94 3 W-hours, Total","0040-STUDENT SERVICES BLDG Power Meter (300089) W-hours, Received",0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy Out,0303-HIGH TEMPERATURE WATER PLNT Power Meter (12470) 301185 Real Energy In,"0070-QUINNEY COLLEGE OF LAW Power Meter E-1 313200 W-hours, Received",0008-EMERY BLDG Power Meter 300026 Energy Consumption,0087-THATCHER BLDG Power Meter (301204) KWH Received,0828-SHORELINE RIDGE Power Meter KWH Received,"0379-CHILDREN'S SPECIAL NEEDS CLINIC Power Meter W-hours, Received",DEMO 0065-MILTON BENNION HALL Power Meter KWH Received,0812-SAGE POINT Power Meter KWH Received,0083-FLETCHER BLDG Power Meter EAST KWH Received,"0091-HPER EAST Power Meter (300208) W-hours, Received",0071-SORENSON ARTS & ED COMPLEX Power Meter 2 (301442) Panel MSH kwh,0830-SHORELINE RIDGE Power Meter (300891) KWH Received,0017-PERFORMING ARTS BLDG Power Meter 316563 KWH Received,0827-SHORELINE RIDGE Power Meter KWH Received,0829-SHORELINE RIDGE Power Meter 300888 KWH Received,0350-TURPIN UNIVERSITY SERVICES BLDG Power Meter 1 300335 KWH Received,0039-SCULPTURE BLDG Power Meter KWH Received,"0066-SIMMONS PIONEER MEMORIAL THEATRE Power Meter W-hours, Received",0826-SHORELINE RIDGE Power Meter KWH Received,"0179-ECCLES BROADCAST CNTR Power Meter (South Power) W-hours, Received",0082-SKAGGS BIOLOGY BLDG Power Meter kWh del,0096-HPER BLDG MECH S/E Power Meter KWH Received,"0027-SOCIAL BEH SCIENCE HALL Power Meter LV W-hours, Received","0112-MARRIOTT RESIDENTIAL SCHOLARS Power Meter (316612) Energy, Real, In","0529-ECCLES CRITICAL CARE PAVILION Power Meter 300407 W-hours, Received","0086-MARRIOTT LIBRARY Power Meter 300198 W-hours, Received",0035-PRICE MUSEUM BLDG Power Meter PM Total,0377-MEDICAL EXAMINER'S OFFICE Power Meter KWH Received,0012-SUTTON BLDG POWER METER 208V (316602) Real Energy In,"0053-OLPIN UNION Power Meter (53-4) W-hours, Received",0151-SORENSON MOLECULAR Power Meter-3 300241 kWh,0815-PETERSON HERITAGE CNTR Power Meter KWH Received,0073-BLDG Power Meter 300167 KWH Received,0803-CHAPEL GLEN Power Meter KWH Received,"0582-SKAGGS HALL Power Meter 300466 W-hours, Received",0030-CAULDRON LEGACY PLAZA VISTORS CTR Power Meter PM Total,0033-CLARK FOOTBALL CNTR Power Meter PM Total,"0090-HUNTSMAN CNTR Power Meter 2 (301448) W-hours, Received",0110-ECCLES STUDENT LIFE CNTR Power Meter (HMDL) 311880 Energy delivered,"0003-GARDNER HALL Power Meter (300015) W-hours, Received",0588-POULSON CUMMING NURSING BLDG Power Meter (316622) Real Energy In,0822-BENCHMARK PLAZA Power Meter KWH Received,"0032-RICE-ECCLES STADIUM Power Meter 2 (032-813 (480V) 300076 W-hours, Received","0701-UNIVERSITY STUDENT APTS TOWER 1 Power Meter W-hours, Received",0305-PHYSICAL PLANT SERVICES Power Meter PM Total,0028-MARRIOTT CENTER FOR DANCE Power Meter KWH Received,0025-SOCIAL & BEHAVIORAL SCIENCES Power Meter 300051 KWH Received,"0533-ECCLES INSTITUTE OF HUMAN GENETICS Power Meter 3 W-hours, Received",0821-BENCHMARK PLAZA Power Meter KWH Received,0044-OFFICE BLDG Power Meter KWH Received,"0512-RESEARCH ADMINISTRATION BLDG Power Meter 301276 W-hours, Received","0309-MOTOR POOL BLDG Power Meter W-hours, Received","0057-HEDCO BLDG (Feeding 56,57,58&59) Power Meter 300129 W-hours, Received",0026-COLLEGE OF SOCIAL WORK Power Meter (Chiller 26-4) Energy delivered,"0521-SCHOOL OF MEDICINE Power Meter 300368 W-hours, Received",0005-THOMAS BLDG (CROCKER SCIENCE CENTER) OE2H Power Meter ENERGY_ELEC_ACCUM_K,"0093-HPER NATATORIUM Power Meter W-hours, Received",0060-EXPERIMENTAL STUDIES BLDG Power Meter KWH Received,0037-ARCHITECTURE BLDG Power Meter (301159) KWH Received,"0036-FILM & MEDIA ARTS BLDG Power Meter (300084) W-hours, Received","0702-UNIVERSITY STUDENT APTS TOWER 2 Power Meter W-hours, Received",0067-UNIVERSITY CAMPUS STORE Power Meter Energy Consumption,0807-GATEWAY HEIGHTS Power Meter KWH Received,"0813-SAGE POINT Power Meter W-hours, Received",0149-NORTH CAMPUS CHILLER PLNT Power Meter (300238 Chillers) 3-Phase total real energy in,0000-Home Test Power Meter Kwh Received,0041-NW GARAGE Power Meter PM Total,0009-WIDTSOE BLDG Power Meter 1(300028) KWH Received,"0074-BUSINESS CLASSROOM BLDG Power Meter (480V) W-hours, Received","0046-LASSONDE STUDIOS Power Meter 316258 W-hours, Received",0810-SAGE POINT Power Meter KWH Received,0105-ANNEX GENERAL OFFICE  Power Meter KWH Received,0051-STERLING SILL CNTR Power Meter KWH Received,"0061-MELDRUM CIVIL ENGR BLDG Power Meter W-hours, Received",0802-CHAPEL GLEN Power Meter KWH Received,0062-WARNOCK ENGR BLDG Power Meter 316606 Real Energy In,0077-CHRISTENSEN CNTR Power Meter (300172) KWH Received,0017-PERFORMING ARTS BLDG-1 Power Meter 316563 KWH Received,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy IMP,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy Total,0111-MCKARTHEY TRACK & FIELD STORAGE BLD Power Meter (Track Lighting) Energy EXP,"0301-PUBLIC SAFETY Power Meter W-hours, Received",0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy delivered,0210- ECCLES FOOTBALL CNTR PANEL PBM ENERGY METER Energy Received,"0097-DUMKE GYMNASTICS CNTR Power Meter W-hours, Received"
2018-10-07T00:00:00-06:00 Denver,62.6875kWh,,,,1696425.837890625kWh,-1696416.78515625kWh,6561.375kWh,7.734375kWh,,687.1875kWh,,,55155408.1875kWh,1096.625kWh,1655kWh,4743.8203125kWh,,1155.828125kWh,496kWh,1614kWh,,716kWh,,3892.75kWh,,,,4277.125kWh,0.010009765625kWh,,,1551.625kWh,1145kWh,869kWh,303.46875kWh,4132.28125kWh,,120.875kWh,,7151.6875kWh,124817095917568.0kWh,487849984kWh,607.4375kWh,425kWh,2046.1875kWh,332.96875kWh,,,1168.75kWh,,934.4375kWh,,440.8125kWh,243.25kWh,,314.34375kWh,910.1875kWh,135.84375kWh,1829.3125kWh,357.65625kWh,,10492kWh,,,8853504kWh,,4194kWh,,,1070.5kWh,,1517kWh,5413kWh,1809.46875kWh,1002kWh,,,,6310.9375kWh,5690kWh,469.96875kWh,1757.5kWh,2317.375kWh,3214kWh,1729.90625kWh,,1658.375kWh,2288kWh,,,,669.5kWh,2.8671875kWh,,50.78125kWh,,61127119kWh,4937.25kWh,164.03125kWh,,681.3125kWh,,,988kWh,1802.8125kWh,,,,831.0625kWh,1567.875kWh,1398.7109375kWh,,636.5kWh,274kWh,2883.90625kWh,1141.625kWh,,1621.140625kWh,243.25kWh,,,,332.9375kWh,86.140625kWh,,616.375kWh
2018-10-08T00:00:00-06:00 Denver,140.625kWh,,,,1715130.21484375kWh,-1715120.69140625kWh,6477.625kWh,32.9609375kWh,,636.75kWh,,,55481347.9375kWh,1027.5kWh,1562kWh,5029.328125kWh,,1142.5625kWh,529.5kWh,1932kWh,,725kWh,,4240.375kWh,,,,4576.1875kWh,0.02001953125kWh,,,1892.4375kWh,1119kWh,920kWh,277.4921875kWh,4281.96875kWh,,122.625kWh,,7671.625kWh,124863964512256.0kWh,489684992kWh,725.75kWh,486kWh,2289.8125kWh,323.5625kWh,,,1063.375kWh,,1261.8125kWh,,402.28125kWh,308.6875kWh,,304.65625kWh,1502.3125kWh,224.6875kWh,2578.0625kWh,354.84375kWh,,11088kWh,,,9070592kWh,,6536kWh,,,1153.75kWh,,1504kWh,5315kWh,1961.453125kWh,965kWh,,,,3211.6875kWh,6415kWh,564.3125kWh,1939kWh,2454.5kWh,4140kWh,1734.125kWh,,1760.3125kWh,2253.1875kWh,,,,849.375kWh,34.0703125kWh,,46.3515625kWh,,62427042kWh,6269.5kWh,233.25kWh,,770kWh,,,912.6201171875kWh,1703.625kWh,,,,836.875kWh,1533.8125kWh,1346.09375kWh,,879.0625kWh,418kWh,3076.3125kWh,1087.4375kWh,,1485.1875kWh,308.6875kWh,,,,366.875kWh,32.7734375kWh,,619.5625kWh
2018-10-09T00:00:00-06:00 Denver,199.71875kWh,,,,1716043.033203125kWh,-1716033.685546875kWh,5590.375kWh,31.6953125kWh,,626.5kWh,,,55810090.0625kWh,965.484375kWh,1424kWh,5068.5390625kWh,,1138.78125kWh,537kWh,2217kWh,,704kWh,,3870.375kWh,,,,4561.5kWh,6.7099609375kWh,,,1820.5kWh,984kWh,913kWh,284.609375kWh,4103.1875kWh,,258.3125kWh,,7512.3125kWh,124911081357312.0kWh,490340352kWh,713.3125kWh,467kWh,2385.125kWh,306.875kWh,,,897.6875kWh,,1186.8125kWh,,385.46875kWh,339.375kWh,,300.59375kWh,1490.1875kWh,252.5625kWh,2497.5kWh,307.109375kWh,,11092kWh,,,8644608kWh,,6542kWh,,,1163kWh,,1468kWh,5286kWh,1985.2265625kWh,910kWh,,,,3110.109375kWh,6371kWh,561.25kWh,1944.5kWh,2414.9375kWh,4168kWh,1726.78125kWh,,1632.0625kWh,2180.5625kWh,,,,849.75kWh,53.4375kWh,,44.4296875kWh,,68415237kWh,6211.4375kWh,231.71875kWh,,763.875kWh,,,885.4306640625kWh,1711.5625kWh,,,,797.125kWh,1524.1875kWh,1331.53125kWh,,956.9375kWh,425kWh,3226.625kWh,1071.0625kWh,,1520.09375kWh,339.375kWh,,,,366.25kWh,50.2421875kWh,,720kWh
2018-10-10T00:00:00-06:00 Denver,320.8125kWh,,,,1716938.49609375kWh,-1716929.40625kWh,4165.25kWh,32.359375kWh,,597.25kWh,,,56140402.8125kWh,931.9375kWh,1240kWh,5206.5546875kWh,,1247.390625kWh,586kWh,1517kWh,,674kWh,,3934.875kWh,,,,4258.21875kWh,2.030029296875kWh,,,1969.1875kWh,923kWh,874kWh,284.2265625kWh,3766.09375kWh,,233.3125kWh,,7046.5625kWh,124958749491200.0kWh,503054336kWh,760kWh,418.75kWh,2352.375kWh,308.0625kWh,,,742.1875kWh,,1491.0625kWh,,409.8125kWh,310.4375kWh,,345.34375kWh,1288.8125kWh,213.5625kWh,2213.4375kWh,320.171875kWh,,9972kWh,,,7872512kWh,,6576kWh,,,1150.5kWh,,1474kWh,4041kWh,1991.484375kWh,852kWh,,,,5585.21875kWh,6295kWh,508.21875kWh,2062.5kWh,2465.9375kWh,6625kWh,1539.09375kWh,,1584.6875kWh,1822.5kWh,,,,872.875kWh,62.734375kWh,,14.7421875kWh,,67965739kWh,6154.625kWh,216.96875kWh,,802.0625kWh,,,868.4892578125kWh,1527.125kWh,,,,805.6875kWh,1514.3125kWh,1333.734375kWh,,864.25kWh,570kWh,3292.8125kWh,981.1875kWh,,1535.578125kWh,310.4375kWh,,,,373.4375kWh,50.5078125kWh,,600.0625kWh
2018-10-11T00:00:00-06:00 Denver,248.59375kWh,,,,1717769.853515625kWh,-1717760.923828125kWh,3933.25kWh,31.671875kWh,,587.125kWh,,,56473396.25kWh,941.1875kWh,1350kWh,5179.015625kWh,,1120.53125kWh,544.5kWh,1727kWh,,715kWh,,4191.5kWh,,,,4276.875kWh,9.1199951171875kWh,,,1775.6875kWh,850kWh,906kWh,298.8359375kWh,3975.21875kWh,,246.15625kWh,,7018.25kWh,125006818050048.0kWh,499384320kWh,776.6875kWh,450kWh,2312.625kWh,315.5kWh,,,864.9375kWh,,1239.25kWh,,392.34375kWh,368.0625kWh,,354.78125kWh,1349.3125kWh,167.03125kWh,2330.3125kWh,338.359375kWh,,10600kWh,,,8148992kWh,,6568kWh,,,1154.5kWh,,1453kWh,4183kWh,1894.765625kWh,878kWh,,,,4024.15625kWh,6418kWh,608.59375kWh,2053kWh,2434.3125kWh,4288kWh,1382.84375kWh,,1648.625kWh,1650.625kWh,,,,892.4375kWh,58.9765625kWh,,14.7421875kWh,,69076843kWh,6171.625kWh,150.8125kWh,,792.875kWh,,,834.7705078125kWh,1631kWh,,,,785.875kWh,1470.25kWh,1349.1640625kWh,,980.75kWh,791kWh,3275.90625kWh,1048.25kWh,,1484.1015625kWh,368.0625kWh,,,,383.375kWh,50.875kWh,,548.75kWh
2018-10-12T00:00:00-06:00 Denver,284.15625kWh,,,,1646986.02734375kWh,-1646977.587890625kWh,5637kWh,31.7578125kWh,,629.25kWh,,,55027260.6875kWh,956.953125kWh,1344kWh,5195.546875kWh,,1197.28125kWh,503.5kWh,1920kWh,,704kWh,,4086kWh,,,,4197.375kWh,0.239990234375kWh,,,1645.6875kWh,876kWh,913kWh,295.3203125kWh,4220.3125kWh,,197.5625kWh,,7413.5625kWh,119843569270784.0kWh,498073600kWh,637.25kWh,449.5kWh,2213.1875kWh,324.9375kWh,,,891.625kWh,,979.1875kWh,,408.65625kWh,382.375kWh,,368.5kWh,1348.625kWh,372.21875kWh,2506.125kWh,356.9375kWh,,11260kWh,,,8443904kWh,,6492kWh,,,1151.75kWh,,1456kWh,4195kWh,1846.625kWh,921kWh,,,,3424.71875kWh,6415kWh,599.5625kWh,2016kWh,2451.1875kWh,8211kWh,1355.65625kWh,,1700.5625kWh,1926.5625kWh,,,,843.0625kWh,56.2578125kWh,,29.90625kWh,,69147669kWh,6247.6875kWh,166.9375kWh,,785.75kWh,,,928.83984375kWh,1450.0625kWh,,,,806.1875kWh,1388.5kWh,1327.8125kWh,,138.875kWh,778kWh,3216.1875kWh,1107.6875kWh,,1508.125kWh,382.375kWh,,,,382.5kWh,50.1328125kWh,,581.3125kWh
2018-10-13T00:00:00-06:00 Denver,177.28125kWh,,,,1701428.423828125kWh,-1701421.61328125kWh,6535.375kWh,5.734375kWh,,672.5625kWh,,,56531702.375kWh,982.015625kWh,1390kWh,4945.65625kWh,,1224.5kWh,448.5kWh,1927kWh,,703kWh,,4081.5kWh,,,,4383.21875kWh,0kWh,,,1348.375kWh,895kWh,907kWh,319.9296875kWh,3745.5kWh,,121.375kWh,,6899.6875kWh,123799046455296.0kWh,492568576kWh,601.6875kWh,385.75kWh,2014.5kWh,343.03125kWh,,,957.5625kWh,,798.25kWh,,454.34375kWh,373.75kWh,,405.09375kWh,799.0625kWh,261.21875kWh,2298.1875kWh,378.421875kWh,,10508kWh,,,8671232kWh,,5796kWh,,,1099kWh,,1439kWh,4206kWh,1710.265625kWh,964kWh,,,,3389.71875kWh,5678kWh,672.875kWh,1796kWh,2309.8125kWh,7222kWh,1430.3125kWh,,1608.6875kWh,1993.8125kWh,,,,664.625kWh,44.640625kWh,,63.171875kWh,,70809782kWh,5580.625kWh,137.59375kWh,,702.6875kWh,,,981.4404296875kWh,1462.8125kWh,,,,909.8125kWh,1357.125kWh,1404.8515625kWh,,566.8125kWh,692kWh,2947.9375kWh,1155.375kWh,,1512.6796875kWh,373.75kWh,,,,356kWh,50.5859375kWh,,602.125kWh
2018-10-14T00:00:00-06:00 Denver,182.96875kWh,,,,1720000.58984375kWh,-1719993.439453125kWh,4050.125kWh,8.03125kWh,,724.75kWh,,,57441877.125kWh,991.296875kWh,1265kWh,5079.65625kWh,,1263.234375kWh,502.5kWh,1632kWh,,671kWh,,3720kWh,,,,3798.3125kWh,0kWh,,,1556.25kWh,1018kWh,847kWh,327.828125kWh,3517.5kWh,,106.09375kWh,,6182kWh,125150645321728.0kWh,516292608kWh,601.1875kWh,351.75kWh,2005.5kWh,391.09375kWh,,,829.4375kWh,,1039.5kWh,,480.59375kWh,304.5kWh,,425.4375kWh,625kWh,296.8125kWh,1909.4375kWh,347.0625kWh,,9268kWh,,,7960576kWh,,5516kWh,,,1068.25kWh,,1441kWh,4317kWh,1704.25kWh,846kWh,,,,6735.8125kWh,5484kWh,559.71875kWh,1811kWh,2343.8125kWh,4037kWh,1507.15625kWh,,1661kWh,1807kWh,,,,668.1875kWh,44.9609375kWh,,14.75kWh,,72482364kWh,4844.75kWh,136.8125kWh,,694.8125kWh,,,940.51953125kWh,1619.3125kWh,,,,751.1875kWh,1378.125kWh,1543.1796875kWh,,548.375kWh,684kWh,2910.4375kWh,1000kWh,,1505.2265625kWh,304.5kWh,,,,359.9375kWh,51.4921875kWh,,595.75kWh
2018-10-15T00:00:00-06:00 Denver,297.53125kWh,,,,1720793.484375kWh,-1720783.5859375kWh,4476.25kWh,42.2578125kWh,,706.5kWh,,,57765233.3125kWh,997.8125kWh,1246kWh,5230.234375kWh,,1280.5kWh,583kWh,1882kWh,,777kWh,,4570kWh,,,,3954.0625kWh,3.3599853515625kWh,,,1723.5625kWh,1094kWh,910kWh,310.0703125kWh,3663.25kWh,,246.46875kWh,,7258.8125kWh,125200368402432.0kWh,517079040kWh,832.5kWh,525.5kWh,2319.8125kWh,407.59375kWh,,,900.6875kWh,,1114.5625kWh,,479.03125kWh,454.3125kWh,,440kWh,1231.4375kWh,225.40625kWh,2421.9375kWh,327.65625kWh,,10224kWh,,,8138752kWh,,7220kWh,,,1130kWh,,1452kWh,4615kWh,1880.484375kWh,952kWh,,,,3479.53125kWh,6710kWh,812.59375kWh,2128kWh,2511.5kWh,4871kWh,1459.5kWh,,1987.6875kWh,1729.0625kWh,,,,866kWh,57.9609375kWh,,24.3203125kWh,,73104878kWh,6257.625kWh,200.4375kWh,,968.5625kWh,,,950.900390625kWh,1608.1875kWh,22kWh,,,899.8125kWh,1583.1875kWh,1686.34375kWh,,986.3125kWh,632kWh,3205.78125kWh,1102.9375kWh,,1767.875kWh,454.3125kWh,,,,389.75kWh,52.140625kWh,,738.3125kWh
2018-10-16T00:00:00-06:00 Denver,293.6875kWh,,,,1721737.8515625kWh,-1721727.962890625kWh,5738kWh,45.7734375kWh,,740.3125kWh,,,58089417.25kWh,1024.53125kWh,1434kWh,5300.34375kWh,,1242.296875kWh,576.5kWh,2019kWh,,781kWh,,4588.75kWh,,,,4171.875kWh,7.4400634765625kWh,,,1839.25kWh,1175kWh,954kWh,303.21875kWh,3688.09375kWh,,252.25kWh,,7351.4375kWh,125249619623936.0kWh,507248640kWh,832.375kWh,584kWh,2365.75kWh,426.03125kWh,,,1018.9375kWh,,1078.1875kWh,,450.71875kWh,504.375kWh,,432.875kWh,1390.3125kWh,127.625kWh,2738.0625kWh,338.71875kWh,,11076kWh,,,8800256kWh,,7396kWh,,,1146.75kWh,,1487kWh,4667kWh,1895.578125kWh,1055kWh,,,,3610.3125kWh,6832kWh,838.34375kWh,2134.5kWh,2512.5625kWh,4435kWh,1452.75kWh,,2160.25kWh,1577.3125kWh,,,,878.125kWh,65.1796875kWh,,40.828125kWh,,72925679kWh,6195.75kWh,283.96875kWh,,911.625kWh,,,1007.740234375kWh,1589.3125kWh,239kWh,,,925.875kWh,1589.625kWh,1665.328125kWh,,886.3125kWh,440kWh,3109.09375kWh,1215.875kWh,,1777.6015625kWh,504.375kWh,,,,395kWh,51.1484375kWh,,773.8125kWh
2018-10-17T00:00:00-06:00 Denver,246.625kWh,,,,1722699.216796875kWh,-1722688.88671875kWh,6500.75kWh,41.9453125kWh,,801.25kWh,,,58388279.75kWh,1071.515625kWh,1675kWh,5214.640625kWh,,1319.453125kWh,565.5kWh,2251kWh,,885kWh,,4526.75kWh,,,,4242.75kWh,1.449951171875kWh,,,1973.125kWh,1263kWh,953kWh,325.8203125kWh,3756.6875kWh,,246.5kWh,,8240.5kWh,125297456709632.0kWh,490864640kWh,844.1875kWh,605.75kWh,2355.8125kWh,395.78125kWh,,,1072.4375kWh,,1295.1875kWh,,475.84375kWh,594.4375kWh,,411.78125kWh,1661.4375kWh,187.75kWh,2745.625kWh,348.71875kWh,,11952kWh,,,9531392kWh,,8028kWh,,,1146.25kWh,,1497kWh,4671kWh,1880.09375kWh,1102kWh,,,,6615.25kWh,6776kWh,869.65625kWh,2002kWh,2535.4375kWh,4581kWh,1390.8125kWh,,2179.75kWh,1596.6875kWh,,,,861.625kWh,68.1328125kWh,,78.828125kWh,,71390540kWh,6116.4375kWh,309.25kWh,,947.875kWh,,,1051.30859375kWh,1607.6875kWh,2293kWh,,,1060.1875kWh,1591.875kWh,1660.484375kWh,,903.5kWh,472kWh,3036.96875kWh,1297.125kWh,,1748.359375kWh,594.4375kWh,,,,395.3125kWh,51.8046875kWh,,733.1875kWh
2018-10-18T00:00:00-06:00 Denver,244.78125kWh,,,,1723725.4375kWh,-1723714.908203125kWh,7029.25kWh,31.9296875kWh,,799.125kWh,,,58701396.0625kWh,1114.90625kWh,1646kWh,5277.875kWh,,1327.953125kWh,536kWh,1922kWh,,868kWh,,4496.625kWh,,,,4368.4375kWh,0.0699462890625kWh,,,1704.125kWh,1231kWh,915kWh,323.4296875kWh,3780.34375kWh,,270.125kWh,,8237kWh,125344629260288.0kWh,493223936kWh,788kWh,591.5kWh,2280.125kWh,364.59375kWh,,,1136.625kWh,,1091.8125kWh,,456.375kWh,585.125kWh,,427.6875kWh,1637.8125kWh,185.8125kWh,2846.875kWh,356.984375kWh,,11616kWh,,,9889792kWh,,7882kWh,,,1133kWh,,1468kWh,4663kWh,1881.84375kWh,1160kWh,,,,3448.375kWh,6892kWh,854.9375kWh,2069.5kWh,2602.125kWh,5136kWh,1318.4375kWh,,2196.4375kWh,1476.0625kWh,,,,829.4375kWh,44.4296875kWh,,81.5kWh,,72271973kWh,6247.1875kWh,301.3125kWh,,905.5kWh,,,1037.060546875kWh,1610.625kWh,2221kWh,,,1067.9375kWh,1620.375kWh,1651.5703125kWh,,926.5kWh,418kWh,3106.25kWh,1262.8125kWh,,1807.96875kWh,585.125kWh,,,,390.5kWh,50.828125kWh,,824.875kWh
2018-10-19T00:00:00-06:00 Denver,237.28125kWh,,,,1724686.994140625kWh,-1724677.681640625kWh,6729.625kWh,42.1328125kWh,,797.1875kWh,,,58376382.125kWh,1099.625kWh,1694kWh,5280.390625kWh,,1329.421875kWh,540kWh,2080kWh,,824kWh,,4226.875kWh,,,,4454.4375kWh,0.10009765625kWh,,,1794.9375kWh,1265kWh,908kWh,345.1171875kWh,3799.75kWh,,273.375kWh,,7974.625kWh,125392097509376.0kWh,494665728kWh,747.5kWh,550.5kWh,2255.25kWh,376.96875kWh,,,1125.8125kWh,,1134.6875kWh,,508.15625kWh,558.6875kWh,,435.09375kWh,1574.875kWh,188.3125kWh,2829.0625kWh,370.078125kWh,,11532kWh,,,10258432kWh,,7286kWh,,,1119.75kWh,,1460kWh,4818kWh,1832.578125kWh,1085kWh,,,,3521.875kWh,6399kWh,728.5kWh,2003kWh,2621.75kWh,5402kWh,1380.34375kWh,,2162.8125kWh,1238.875kWh,,,,832.3125kWh,32.875kWh,,83.8984375kWh,,73431810kWh,6350.125kWh,290.65625kWh,,896.0625kWh,,,1070.009765625kWh,1626.875kWh,5539kWh,,,1068.5kWh,1499.75kWh,1643.9609375kWh,,895.4375kWh,405kWh,3011.1875kWh,1245.375kWh,,1689.109375kWh,558.6875kWh,,,,378.9375kWh,49.75kWh,,816.0625kWh
2018-10-20T00:00:00-06:00 Denver,134.71875kWh,,,,1725527.634765625kWh,-1725518.337890625kWh,7168.75kWh,4.9609375kWh,,834.1875kWh,,,59271697.625kWh,1117.109375kWh,1715kWh,5065.6875kWh,,1401.0625kWh,471.5kWh,1893kWh,,790kWh,,4064.25kWh,,,,5442.125kWh,0kWh,,,1441.3125kWh,1282kWh,855kWh,397.09375kWh,3205.8125kWh,,169.03125kWh,,7417.9375kWh,125439352897536.0kWh,486539264kWh,606.9375kWh,412.75kWh,2042.125kWh,393.59375kWh,,,1174.625kWh,,764.1875kWh,,524.09375kWh,447.8125kWh,,459.59375kWh,953.5625kWh,148.90625kWh,2602.875kWh,385.953125kWh,,11272kWh,,,10360832kWh,,6376kWh,,,1051kWh,,1453kWh,4668kWh,1648.75kWh,1019kWh,,,,5422.625kWh,6005kWh,597.15625kWh,1771.5kWh,2465.5625kWh,9863kWh,1409.15625kWh,,2109.375kWh,1227.5kWh,,,,671.1875kWh,2.609375kWh,,103.1484375kWh,,73508148kWh,5246.450012207031kWh,207.84375kWh,,737.25kWh,,,1115.390625kWh,1621.6875kWh,6889kWh,,,1081.875kWh,1478.75kWh,1615.0234375kWh,,767.375kWh,263kWh,2706.9375kWh,1312.5625kWh,,1737.5703125kWh,447.8125kWh,,,,368.875kWh,49.625kWh,,687.625kWh
